word,synonym,description
"ITS 세계 대회, -世界大會, Intelligent Transport System World Congress, ITS World Congress",,"지능형 교통 시스템(ITS)에 관한 정보 교환과 발전을 모색하기 위한 각국 ITS 추진 기구의 연합체인 ITS 국제 기구의 연차 총회. 이 총회는 ITS 시스템과 응용, ITS 구현을 위한 기술적 문제, ITS의 구조와 제도적 문제에 관한 회원국의 현황과 사례를 발표하고 정보를 교환하는 모임으로 교통과 정보 통신 전문가 및 정책 입안자들이 참석한다. 제1차 대회는 1994년 프랑스 파리에서 개최되었으며, 제5차 대회는 1998년 서울에서 개최되었다."
"ITU-R BO 계열 권고, -系列勸告, ITU-R BO Series Recommendations",,방송 위성 업무(broadcastingsatelliteservice)에 관한 ITU-R 권고.&nbsp;방송위성 시스템의 전반에 대한 권고이다.
"ITU-R BR 계열 권고, -系列勸告, ITU-R BR Series Recommendations",,"음성 및 텔레비전 프로그램의 제작, 저장, 상영을 위한 녹화 그리고 TV 방송용 영상의 필름을 이용한 국가 간의 교환 등에 관련된 ITU-R 권고."
"ITU-R BS 계열 권고, -系列勸告, ITU-R BS Series Recommendations",,음성 방송 업무(broadcasting service:sound)에 관한 ITU-R 권고.
"ITU-R BT 계열 권고, -系列勸告, ITU-R BT Series Recommendations",,텔레비전 방송 업무(broadcasting service:television)에 관한 ITU-R 권고.
"ITU-R F 계열 권고, -系列勸告, ITU-R F Series Recommendations",,무선 통신에서 고정 업무(fixed service)에 관한 ITU-R 권고.
"ITU-R IS 계열 권고, -系列勸告, ITU-R IS Series Recommendations",,업무 간 공용 및 양립성(Interservice sharing and compatibility)에 관한 ITU-R 권고.
"ITU-R M 계열 권고, -系列勸告, ITU-R M Series Recommendations",,"이동, 전파 측위, 아마추어 및 관련 위성 업무(Mobile, radiodeterminations, amateur and related satellite services)에 관한 ITU-R 권고."
"ITU-R P 계열 권고, -系列勸告, ITU-R P Series Recommendations",,전파 전파(電波傳播:Radiowave Propagation)에 관한 ITU-R 권고.
"ITU-R RA 계열 권고, -系列勸告, ITU-R RA Series Recommendations",,전파 천문(Radioastronomy)에 관한 ITU-R 권고.
"ITU-R SA 계열 권고, -系列勸告, ITU-R SA Series Recommendations",,우주 응용 분야 및 기상 업무(Space applications and meteorology)에 관한 ITU-R 권고.
"ITU-R SF 계열 권고, -系列勸告, ITU-R SF Series Recommendations",,고정 위성 업무와 고정 업무 간의 주파수 공용(Frequency sharing between the fixed satellite service and the fixed service)에 관한 ITU-R 권고.
"ITU-R SM 계열 권고, -系列勸告, ITU-R SM Series Recommendations",,무선 주파수 스펙트럼 관리(Spectrum management)에 관한 ITU-R 권고.
"ITU-R SNG 계열 권고, -系列勸告, ITU-R SNG Series Recommendations",,위성을 통한 뉴스 취재(Satellite news gathering)에 관한 ITU-R 권고.
"ITU-R S 계열 권고, -系列勸告, ITU-R S Series Recommendations",,고정 위성 업무(fixed satellite service)에 관한 ITU-R 권고.
"ITU-R TF 계열 권고, -系列勸告, ITU-R TF Series Recommendations",,시보(時報) 신호 및 주파수 표준 전파(Time signals and frequency standards emissions)에 관한 ITU-R 권고.
"ITU-R 권고, -勸告, ITU-R Recommendations",,"국제 전기 통신 연합(ITU)의 조직을 개편한 1992년 헌장 및 협약에 따라 전파 통신에 관한 기술 및 운용상의 문제점에 대한 연구를 수행하고 그 결론을 권고로 공표하는 것을 주 임무로 하는 ITU의 상설 기관. 국제무선통신자문위원회(CCIR)는 폐지되고 그 기능을 신설된 국제전기통신연합 전파 통신 부문(ITU-R)이 계승하였다. 종전의 CCIR 권고는 계속 유효하지만 기구 개편(1993. 3. 1) 이후에는 ITU-R 권고로 명칭이 변경되어 발간되고 있다. ITU-R에서 권고한 시리즈는 다음과 같다. ㉠BO: 방송 위성 업무(broadcasting satellite service). ㉡BR: 음성 및 텔레비전 프로그램의 녹화(sound and television recording)와 녹화 매체의 교환. ㉢BS: 음성 방송 업무(broadcasting service:sound). ㉣BT: 텔레비전 방송 업무(broadcasting service:television). ㉤F: 고정 업무(fixed service). ㉥IS: 업무 간 공용 및 양립성(Interservice sharing and compatibility). ㉦M: 이동, 전파 측위, 아마추어 및 관련 위성 업무(Mobile, radiodeterminations, amateur and related satellite services). ㉧P: 전파 전파(Radiowave Propagation). ㉨RA: 전파 천문(Radioastronomy). ㉩SA: 우주 응용 분야 및 기상 업무(Space applications and meteorology). ㉪SF: 고정 위성 업무와 고정 업무 간의 주파수 공용(Frequency sharing between the fixed satellite service and the fixed service). ㉫SM: 무선 주파수 스펙트럼 관리(Spectrum management). ㉬SNG:위성 통신 뉴스 취재(Satellite news gathering). ㉭S: 고정 위성 업무(fixed satellite service). ㉮TF: 시보(時報) 신호 및 주파수 표준 전파(Time signals and frequency standards emissions)."
"ITU-T ADSL 관련 표준, -關聯標準, ITU-T standards on ADSL",,"ITU-T에서 확정한 비대칭 디지털 가입자 회선(ADSL) 관련 표준. 최대 전송 속도는 6Mbit/s의 고속 ADSL 기술(G.992.1, 구 명칭은 G.dmt)과 최대 1.5Mbit/s의 간이판 ADSL(G.992.2, 구 명칭 G.lite)을 필두로 표와 같이 6개 규격이 확정되었다. G.lite, G.dmt를 제외한 4개 규격은 각종 디지털 가입자 회선(xDSL) 기술의 공통 규격에 포함되어 있다. G.hs는 통신을 시작하기 전에 이용자 측의 모뎀과 전화국 측의 모뎀이 어떤 모드로 접속이 이루어지는가에 대한 규격이다. G.ref는 xDSL 관련 개요이며, G.test는 시험 방법을 규정하고, G.ploam은 감시용 규격이다. 또한 G.dmt와 G.lite는 전송 속도, 상위 통신 방식, 분할기(splitter) 등이 다르다. "
"ITU-T D 계열 권고, -系列勸告, ITU-T D Series Recommendations",,"일반 통신 요금 원칙 및 국제 전기 통신 업무에 관련된 요금과 계산 등에 관한 ITU-T 권고. D.1~D.6은 사적 용도를 위한 전기 통신 설비의 임대에 관한 일반 원칙과 특별 조건 등, D.10~D.20은 데이터망에 의한 데이터 통신 업무에 적용되는 요금 원칙의 규정이다. D.40대는 국제 공중 전보 업무, D.60대는 국제 텔렉스 업무, D.70대는 국제 팩스 업무, D.100대는 국제 전화 업무 등 각각 그 업무의 요금과 계산에 관하여 규정하고 있다."
"ITU-T E 계열 권고, -系列勸告, ITU-T E Series Recommendations",,"국제 전화 업무의 운용과 망 관리 및 트래픽/엔지니어링에 관한 ITU-T 권고. 중요한 것으로 E.160~171의 국제간 경로 계획, E.200~210의 해사 이동 관계, E.230대의 요금 관계, E.500대의 트래픽/엔지니어링 등이 있다."
"ITU-T F 계열 권고, -系列勸告, ITU-T F Series Recommendations",,"전신 업무 및 텔레마틱 업무의 운용과 요금에 관한 ITU-T 권고. 주요한 것으로서 F.1~F.10의 국제 공중 전보 업무의 운용 방법, F.30~F.31의 전보 재전송 시스템, F.41~F.51의 국제 공중 전보 업무의 요금과 계산 방법, F.60~F.79의 국제 텔렉스 업무에 관한 운용 규정 등, F.110~F.132의 해상 이동 업무, F.160~F.180의 공중 팩스 업무, F.200의 텔렉스 업무, F.300의 비디오텍스 업무에 관하여 규정하고 있다."
"ITU-T G 계열 권고, -系列勸告, ITU-T G Series Recommendations",,전송 시스템과 전송 매체 그리고 디지털 전송 시스템과 전송망에 관한 ITU-T 권고.
"ITU-T I 계열 권고, -系列勸告, ITU-T I Series Recommendations",,"종합 정보 통신망(ISDN)에 관한 ITU-T 권고. I.100대가 일반 공통 사항, I.200대가 서비스 관계, I.300대가 망의 경로 지정, I.400대가 사용자-망 인터페이스, I.500대가 망 간 인터페이스, I.600대가 보수 관계 등으로 되어 있다."
"ITU-T L 계열 권고, -系列勸告, ITU-T L Series Recommendations",,"동선 케이블, 광케이블 및 기타 선로 시설의 건설, 설치 및 보호에 관한 ITU-T 권고."
"ITU-T M 계열 권고, -系列勸告, ITU-T M Series Recommendations",,"전화 회선 및 반송 시스템의 보수에 관한 ITU-T 권고. M.700대까지가 국제 전화 회선 반송 시스템의 보수 관계, M.800대가 음성 주파 전신과 팩스 전송 관계, M.900대가 광대역 초군 링크, M.1000대가 국제 전용 회선, M.1100대가 해사 위성 시스템, M.1200대가 국제 공중전화망, M.1300대가 국제 데이터 전송 시스템 각각의 보수에 관한 사항을 규정하고 있다."
"ITU-T No.1 신호 방식, -信號方式, ITU-T signaling system No.1",,1934년에 ITU-T에서 표준화한 국제 수동 회선용 신호 방식. 500Hz의 정현파를 20Hz로 변조한 신호를 사용하여 상대국 취급자를 호출하는 기능만을 갖고 있다.
"ITU-T No.4 신호 방식, -信號方式, ITU-T signaling system No.4",,"1954년에 ITU-T에서 표준화한 국제 전화 교환용 신호 방식. 2VF 방식이라고도 한다. 라인 신호, 레지스터 신호와 같이 대역 내 두 주파(2,040Hz와 2,400Hz)를 사용한 2진 부호 형식이며, 반자동과 전자동 방식의 단일 방향 회선에서 사용된다. 중계 시에는 레지스터 신호의 일부는 두 지점 간에서 송수신된다. 본래 유럽 대륙 내의 국제 회선에 적용되었으나 해저 케이블, 마이크로파 회선에도 적용된다. 단, 시분할 음성 삽입 방식(TASI)의 회선에는 사용할 수 없다."
"ITU-T No.5 신호 방식, -信號方式, ITU-T signaling system No.5",,"1964년에 ITU-T에서 표준화한 국제 전화 교환 신호 방식. 반자동과 전자동 방식용이며, 양방향 회선 운용이 가능하다. 라인 신호와 레지스터 신호를 명확히 분리한 방식이며, 중계 시는 순차 연결로 송수신된다. 라인 신호는 대역 내 두 주파수(2,400Hz와 2,600Hz)를 사용한 확인 신호 방식(compelled signaling) 이다. 한편, 레지스터 신호는 2 out of 6의 다주파 신호(700~1,700Hz를 200Hz 간격을 취한 6주파)를 사용하여 일괄 전송한다. 이 신호 방식은 본래 시분할 음성 삽입 방식(TASI)의 대륙 간 해저 케이블에 의한 대륙 간 회선용으로 설계되었으나, TASI의 유무에 관계없고 해저 케이블 외의 유선 전화 회선에도 적용이 가능하여 널리 사용된다."
"ITU-T No.6 신호 방식, -信號方式, ITU-T signaling system No.6",,"1968년 ITU-T에서 권고한 국제 전화 교환용의 공통선 신호 방식. 신호 링크는 아날로그 회선에 의한 2.4kbit/s 전송로를 사용하여, 28비트의 고정 길이 신호 단위로 신호 송수신을 하는 것이 기본이나, 별도로 디지털 회선용의 규격도 있다. 신호의 전송 오류 정정은 잘못된 신호만을 선택적 재송신에 의해서 하고, 이것으로 인한 신호의 이중 수신 순서의 뒤집힘에는 호 처리상의 합리성 검사로 대체하는 것이 특징이다. 1978년부터 이 방식의 사용이 확대되었으며, 특히 미국 내에서 널리 사용된다."
"ITU-T No.7 신호 방식, -信號方式, ITU-T signaling system No.7",,"1980년에 ITU-T에서 표준화한 범용의 공통선 신호 방식. 디지털 통신망에 적합하도록 설계되었으며, 전화 교환용뿐만 아니라 회선 교환 데이터 통신 서비스나 통신망 운용 관리용의 각종 신호를 전달할 수 있다. 범용성을 높이기 위해 계층 구조 방식으로 구성되고, 신호 전송부와 사용자부로 나뉜다. 신호 전송부는 신호의 전송 제어와 오류 정정, 신호망의 보안 조치 등을 분담하고, 사용자부는 전화 교환과 데이터 교환 등 응용 분야에 따라 개별적으로 설계되어 있다. 신호 데이터 링크의 기본 속도는 64kbit/s이나, 아날로그 회선용의 4.8kbit/s도 규격화되어 있다. 신호 단위는 가변 길이이다. 이에 준한 방식은 일본, 유럽 등 여러 나라의 국내용으로 널리 사용된다."
"ITU-T N 계열 권고, -系列勸告, ITU-T N Series Recommendations",,"음성 방송 프로그램 및 텔레비전 전송의 보수에 관한 ITU-T 권고. N.20대까지가 음성 방송 프로그램, N.50 이후가 텔레비전 관계이다."
"ITU-T O 계열 권고, -系列勸告, ITU-T O Series Recommendations",,"통신망의 유지 보수를 위한 각종 측정장비의 규격에 대한 ITU-T 권고. 전화 회선의 보수 등에 관한 측정, 시험 장치의 표준 등을 포함한다. O.140대가 아날로그형, O.150 이후는 디지털형에 관한 것이다."
"ITU-T P 계열 권고, -系列勸告, ITU-T P Series Recommendations",,유선 통신망의 단말과 주관적 객관적 품질 평가 방법에 관한 ITU-T 권고. 전화의 전송 품질 및 전화기나 전화 가입자 회선망 등을 포함한다.
"ITU-T Q 계열 권고, -系列勸告, ITU-T Q Series Recommendations",,전화 교환 및 그 신호 방식에 관한 ITU-T 권고.
"ITU-T R 계열 권고, -系列勸告, ITU-T R Series Recommendations",,"전신 전송에 관한 ITU-T 권고. R.1~R.10대 및 R.50대는 전신의 전송 품질, R.70대는 전신 보수, R.20~R.30대는 음성 주파 전신, R.100대는 시분할 다중 전신에 관한 사항이 규정되어 있다."
"ITU-T S 계열 권고, -系列勸告, ITU-T S Series Recommendations",,전신 업무를 위한 시작/정지식 단말의 단말 특성에 관한 ITU-T 권고.
"ITU-T T 계열 권고, -系列勸告, ITU-T T Series Recommendations",,"팩스, 텔레텍스, 비디오텍스 등의 텔레마틱 서비스를 위한 단말 장치에 관한 단말 특성, 프로토콜을 규정하는 일련의 ITU-T 권고."
"ITU-T U 계열 권고, -系列勸告, ITU-T U Series Recommendations",,전신 교환에 관한 권고. 주로 텔렉스의 신호 방식에 관한 사항이 규정되어 있다.
"ITU-T V 계열 권고, -系列勸告, ITU-T V Series Recommendations",,"전화망을 이용하는 데이터 전송에 관한 ITU-T 권고. V.1대가 일반 원칙, V.10~V.20대가 모뎀 인터페이스와 음성 대역 모뎀, V. 30대가 광대역 모뎀, V.40대가 오류 제어, V.50대가 전송 품질과 보수, V.100대가 종합 정보 통신망(ISDN)과의 상호 접속에 관하여 규정하고 있다."
"ITU-T X.200 계열 권고, -系列勸告, ITU-T X.200 series recommendations",,"OSI 기본 참조 모델에 대한 일련의 ITU-T 권고. 내용은 국제 표준화 기구(ISO)의 규격과 기본적으로 일치한다. X.200에서 OSI 기본 참조 모델의 구조와 각 계층의 기능을 규정해서 X.200번대에 다수의 권고를 만들어 각 층의 서비스와 통신 규약을 규정하고 있다. X.210번대는 각 층의 서비스를, X.220번대는 각 층의 통신 규약을 규정하고 있다. 이 밖에도 표현 계층(presentation layer)에서 이용하는 추상 구문 기법을 규정한 X.208과 X.209, 공중 패킷 교환망에서 교환 접속을 설정할 때의 절차를 결정하는 X.244 등이 있다. X.200 계열 권고를 반영한 것으로 텔레마티크(telematique)의 혼합형을 규정한 T.6/T.61 권고에서는 전송 계층, 세션 계층 및 표현 계층에 각각 X.200 계열 권고를 적용하고 있다."
"ITU-T X.25 권고, -勸告, ITU-T X.25 Recommendations",,"패킷 형태 단말과 패킷 교환망 간의 프로토콜에 관한 ITU-T 권고. 1976년에 권고되어, 1980년 및 1984년에 개정되었다. 패킷 단말/패킷 교환망 간의 제어 정보가 사용자 데이터 처리 방법의 절차를 물리 레벨, 연결 레벨, 패킷 레벨로 구분하여 규정하고 있다. 이 권고에 준한 기능을 갖는 단말을 X.25 단말이라고 부르며, 패킷 교환망의 기본적인 단말로 되어 있다."
"ITU-T X.28 권고, -勸告, ITU-T X.28 Recommendations",,시작/정지식(start-stop) 저속 단말과 패킷 조립 및 분해 장치(PAD) 간의 프로토콜에 관한 ITU-T 권고. 이 종류의 텔레타이프형 단말 및 개인용 컴퓨터 단말은 이미 널리 보급되어 이것을 패킷 교환망에 수용하기 위한 인터페이스를 규정하고 있다.
"ITU-T X.400 계열 권고, -系列勸告, ITU-T X.400 Recommendations",,"메시지 통신 처리 시스템(MHS)에 관계되는 ITU-T 권고. X.400~X.430이 1984년에 권고되었다. MHS의 모델, 서비스, 시스템 상호 간의 메시지 전송 프로토콜 및 전송 메시지의 부호 변환 규칙을 규정하고 있다."
"ITU-T X.500 계열 권고, -系列勸告, ITU-T X.500 series recommendations",,"전화 번호부(directory)에 관한 일련의 ITU-T 권고. 전화번호 안내를 디렉터리 서비스(directory service)라 하는데, X.500 계열 권고는 각종 통신 서비스에 공통적으로 이용될 수 있는 안내 서비스를 대상으로 한다. X.400에서 권고하는 전자 메일 시스템(Message Handling System)과 연동하여 주소 안내 서비스를 제공하는 시스템을 규정하고 있다."
"ITU-T X.75 권고, -勸告, ITU-T X.75 Recommendations",,"패킷 교환 방식의 국제 공중 교환 데이터망에서, 각국 관문국(게이트웨이) 간의 프로토콜에 관한 ITU-T의 권고. 교환 접속에 필요한 제어 정보의 형식이나 제어 절차를 규정한다."
"ITU-T X 계열 권고, -系列勸告, ITU-TX Series Recommendations",,"데이터 통신망에 관한 ITU-T 권고. X.20대가 주로 단말 인터페이스, X.40~X.180대가 망/교환/신호 방식 등, X.200대가 개방형 시스템 간 상호 접속(OSI) 등의 계층 구성, X.300 및 X.310대가 데이터망과 기타 망(전화망 등)과의 관계, X.350대가 해사 데이터 통신, X.400대가 메시지 통신 처리 시스템(MHS) 에 대해 규정하고 있다."
"ITU-T Z 계열 권고, -系列勸告, ITU-T Z Series Recommendations",,"축적 프로그램 방식에 의한 전자 교환 시스템의 프로그램 언어에 관한 ITU-T 권고. Z.100대가 상세 기술 언어(SDL), Z.200대가 ITU-T 고급 언어(CHILL), Z.300대가 인간 대 기계 언어(MML) 관계이다."
"ITU-T 고급 언어, -高級言語, CCITT High Level Language, CHILL",동의어 : 칠(CHILL),"전자 교환기의 프로그래밍 언어로서, ITU-T(구: CCITT)가 개발하여 권고한 고급 프로그래밍 언어. 전자 교환기의 프로그램 작성은 초기에는 모두 어셈블리 언어에 의존하였으나, 생산자 측의 생산성을 높이기 위한 고급 언어 사용의 경향에 대하여 사용자 측인 통신 사업자도 국제 입찰의 간소화와 보수성 향상이란 측면에서 통일된 고급 언어를 요구하였다. 이러한 배경에 따라 ITU-T의 전화 교환 연구 그룹(SGVI)에서 연구 개발하여 Z.200으로 권고하였다."
"ITU-T 권고, -勸告, ITU-T Recommendations",,"국제 전기 통신 연합(ITU)의 조직을 개편한 1992년 헌장 및 협약에 따라 전기 통신 업무의 기술, 운용 및 요금 문제를 연구하여 그 결론을 권고로 공표하는 것을 주 임무로 하는 ITU의 상설 기관. 국제 전신 전화 자문 위원회(CCITT)는 폐지되고 그 기능은 신설된 전기 통신 표준화 부문(ITU-T:Telecommunication Standardization Sector)이 계승하였다. 종전의 CCITT 권고는 계속 유효하지만 기구 개편(1993. 3. 1) 이후에는 ITU-T 권고로 명칭이 변경되어 발간되고 있다."
"ITU-T 권고 H 계열, -勸告-系列, ITU-T H-series Recommendations",,"비전화 신호계의 전송 회선에 관한 ITU-T 권고. 주로 비디오 코덱, 오디오/비주얼(visual) 시스템에 대하여 규정하고 있다. 비디오 코덱의 권고로는 P×64kbps 비디오 코덱(P는 1-30)의 H.261, 엠펙-2(MPEG-2)의 H.262 등이 있다. 또 부호화 화상 전송에 관해서는 비동기 전송 방식(ATM)에 의한 H.262 화상 전송의 H.310, 종합 정보 통신망(ISDN)에 의한 H.261 화상 전송의 H.320, TCP/IP에 의한 H.261 화상 전송의 H.323, V.34에 의한 H.261 화상 전송의 H.324 등을 규정하고 있다."
"ITU-T 권고 온라인 구독, -勸告-購讀, ITU-T Recommendation On-line",,"ITU-T 권고를 구독하는 방법에는 인터넷 등 컴퓨터 통신망을 통해 전자판(electronic version)을 내려받는 온라인 구독 방법, CD-ROM판을 구독하는 방법(ITU-T Recommendations on CD-ROM), 우편 등으로 인쇄판을 구독하는 방법 등이 있다. 온라인 구독은 국제 전기 통신 연합(ITU)과의 라이선스 계약에 의한 연간 구독 서비스인데 현행 모든 ITU-T 권고(약 2,000건)를 Word for Windows 형식과 포스트스크립트 형식 중 한 형식으로 받아 볼 수 있다. 언어별로 영어판, 프랑스어판, 스페인어판이 있다."
"ITU-T 권고집 CD-ROM판, -勸告集-版, ITU-T Recommendations on CD-ROM",,"ITU-T 권고를 모두 수록한 CD-ROM. 국제 전기 통신 연합(ITU)에서는 모든 현행 ITU-T 권고를 하이퍼텍스트 형식(hypertext format)과 윈도즈 워드(Word for Windows) 형식으로 따로따로 수록하여 발행한다. 분기 1회, 연 4회 발행되는 각 신판에는 이전의 모든 권고와 그간에 새로 제정되었거나 수정된 모든 권고가 수록된다."
"ITU-T 신호 방식, -信號方式, ITU-T signaling system",,"ITU-T가 권고한 국제 전화 교환용의 신호 방식. 국내외를 불문하고 공통의 신호 방식을 이용하는 것이 바람직하다는 생각에서 국내망에도 적용할 것을 전제로 만들어졌다. 전 세계적인 표준 방식인 No.1, No.4, No.5, No.6, No.7 방식과 특정 지역에 한하여 사용이 인정되는 R1 및 R2 방식이 있다."
"ITU 권고, -勸告, ITU Recommendations",,"국제 전기 통신 연합(ITU)이 제정하여 권고하는 국제 표준. ITU는 사용되는 기술과 기종에 상관없는 전 세계적인 전기 통신 시스템의 상호 접속을 촉진하기 위한 표준 규격을 개발하여 ITU 권고로 공표하는데 ITU-R 권고와 IUT-T 권고의 2가지로 작성되어 발간된다. 국제 표준은 국제 표준화 기구(ISO)에 따라 여러 가지 명칭으로 발간되는데, 예를 들면 ISO는 국제 표준(IS), 국제 전기 표준 회의(IEC)는 IEC Publication, ITU는 ITU 권고라는 명칭을 사용한다."
"ITU 텔레콤, ITU Telecom",,국제 전기 통신 연합(ITU) 가맹국에 기술 발전을 널리 알리고 통신 기술의 이용 가능성을 소개하기 위해 ITU가 주최하는 전기 통신 종합 전시회. 1971년 제1회 전시회가 개최된 이후 4년 마다 개최하다 2011년 부터 매년 개최하고 있으며 명칭도 2003년 부터 ITU 텔레콤 월드(Telecom World)로 변경하였다.
"IT 거버넌스, Information Technology Governance, IT Governance",,"IT 자원과 정보, 조직을 기업의 경영 전략 및 목표와 연계해 경쟁 우위를 확보할 수 있도록 하는 의사 결정 및 책임에 관한 프레임워크. 이사회와 경영진의 책임 아래 수행되는 기업지배구조 일부로 존재하게 되며 리더십과 조직 구조 및 프로세스 통제 및 관리 체제로 구성된다. IT 거버넌스는 적용하려는 기업이나 분야에 따라 목표와 정의가 달라질 수 있다. 1998년에 설립된 미국의 정보기술관리협회(ITGI: IT Governance Institute)에서는 IT 거버넌스 프로세스 프레임워크를 수행 주기에 따라 계획 및 조직, 도입 및 구축, 운영 및 지원, 모니터링의 4가지 영역과 각 영역에 해당하는 34개 세부 프로세스로 정의하고 있다."
"IT 경쟁력 지수, -競爭力指數, IT Competitiveness Index",,"EIU(Economist Intelligence Unit)가 BSA(Business Software Alliance)의 후원으로 매년 국가별(66개국) IT 산업의 경쟁력을 조사‧발표하는 지수. 이 지수는 전반적 기업 환경, IT 인프라, 인적 자본, 법적 환경, R&amp;D 환경, 정부 지원을 종합 평가한다."
"IT 규제준수, -規制遵守, IT Compliance",,"기업의 활동이 정보시스템에 의존하는 바, 고객의 개인정보 보호, 자료의 보관, 기업의 회계 및 재무보고의 신빙성을 투명하게 하기 위해, 기업이 따라야 하는 규정과 지침 및 법규를 준수하는 것. 기업과 정부의 환경이 IT 환경으로 바뀌면서 최근 부각되는 IT 이슈 중 하나로, 전자 문서를 통한 회계 작성 준칙이나 원본 문서 보관 의무 등 기업 회계와 경영의 투명성을 높이기 위한 IT 관련법, 제도 등이 등장하고 기업은 이를 준수할 의무가 있다. 단기적으로는 기업의 투명성을 높이고, 투자자의 권리 보호, 금융 시장의 안정화 등을 이룰 수 있으며, 장기적으로는 국제 경쟁력 향상 등의 효과가 예상된다."
"IT 멘토링, IT mentoring",,"IT 교육의 글로벌 경쟁력 확보와 교육 품질 개선을 위한 기업체, 연구소 등의 전문가와 학생이 함께 실습 과제를 수행하는 제도. 기업의 전문가인 멘토가 프로젝트를 기획하고 대학 교수, 학생들과 팀을 구성해 수행하는 제도이다."
"IT 에코시스템, Ecosystem",동의어 : ICT 생태계,"자연계의 생태계처럼 관련 기업이 협력하여 공생하는 시스템. 원래 생물학 용어로, 자연 환경과 생물이 서로 영향을 주고받으면서 함께 생존해 나가는 자연계의 질서를 말한다. 이것을 1993년 미국 하버드대 연구 교수인 제임스 무어(Moore)가 비즈니스에 접목해 비즈니스 에코시스템이란 용어를 만들었다. 주로 IT 분야의 여러 기업이 몇몇 리더 기업을 중심으로 경쟁과 협력을 통해 공생하고 함께 발전해 나가는 모습을 일컫는 것이다."
"IT 올림픽, IT Olympics",,"컴퓨터 세계의 올림픽 대회 차원으로 구성된 패러디 모방 웹 사이트. 1996년 나가노 올림픽부터 시작되어 2000년 시드니 올림픽, 2002년 솔트 레이크 동계 올림픽 때에 개최되었으며, 앞으로도 계속될 것이다. 주요 이벤트로는 CPU 타워 점프, 다중 플랫폼 시스템 구성, Software Byathlon, 장거리 팩스 경기, 기술부서와 관리부서 스모 레슬링, 확장성 마크업 언어(XML) 인터페이스 체조 경기, 코드 레슬링 등이며, 일반 게임과 같이 IT 게임도 산업의 변화에 따라 변화하게 된다."
"IT 융합 기술, -融合技術, IT Convergence Technology",,"정보 기술(IT)과 타 신기술이나 전통 산업 등과 결합을 통하여 새로운 산업을 창출하는 신개념 기술. IT, 생명 공학 기술(BT), 나노 기술(NT) 등 최근 급속하게 발전하는 신기술 분야의 상승적인 결합으로 이종 기술 간 융합을 통하여 신제품과 새로운 서비스를 창출하거나 기존 제품의 성능을 향상시키는 기술이다."
"IT 자산 관리, -資産管理, IT Asset Management, ITAM",,"IT에 관련된 자산의 지출 내역과 성격 등을 한눈에 파악할 수 있게 분류하고 통계 수치를 만들어 각종 IT 자산을 효율적으로 관리하는 시스템. 기업이 경영 목표를 효율적으로 달성할 수 있도록 IT 자산의 취득에서 운용, 보전, 이동, A/S, 업그레이드, 폐기까지의 전 수명 주기 관리를 통한 관리 비용을 최소화할 수 있으며, 실시간으로 자산·장비의 운영 상태을 파악하여 중복 투자를 감소시키고, 연관성 있는 타 부서와의 원활한 업무 조율 및 효과적인 데이터 공유가 가능하도록 지원해 주는 시스템이다. IT 시스템의 구축뿐만 아니라 이를 운영하고 유지·보수하는 데 들어가는 비용이 기하급수적으로 증가하고 있는 최근 IT 환경에서 IT 자산 관리는 중요한 역할을 하게 될 것이다."
"IT 토털 아웃소싱, Information Technology Total Outsourcing, ITO",,"IT 시스템 개발부터 운영, 유지 보수에 이르는 전산 업무 전체 또는 일부를 전산 전문 업체에 위탁 관리하는 것. 날로 복잡해지는 기업 전산 환경을 개선하여 서비스 향상을 도모하고, 비용을 절감하기 위하여 IT 토털 아웃소싱을 도입하고 있다."
"IT 활용 녹색성장, -活用綠色成長, Green by IT",,"IT 하드웨어 및 소프트웨어를 기반으로 생산, 물류 등 기업활동을 혁신해 온실가스 배출량을 감소시키거나, IT 그린 솔루션을 도입하여 기업활동의 효율성을 향상시켜 GHG(Green House Gas, 온실가스) 배출을 감소시키는 것으로 정보기술을 활용해 행정업무의 효율을 높이고 녹색 성장을 달성하기 위한 것. 활용분야는 습도·온도 센서와 모니터링 시스템 등 IT를 기반으로 대형 건물의 탄소배출량을 저감할 수 있는 빌딩에너지관리시스템(BEMS)을 비롯, 직원들의 이동을 최소화할 수 있는 원격영상회의 시스템, 재택근무 확대 등이 있다."
"I²L 역변환기, -逆變換器, I²L inverter",,반도체 제조 기술 중 I2L(integrated injection logic) 기술의 기본 회로로서 역변환기의 역할을 하는 회로.
"I 신호, -信號, I signal",,"NTSC 표준 방식의 컬러 텔레비전에서 색 정보를 전송하는 크로미넌스 신호(chrominance signal)를 이루는 2개의 색도 신호(chromaticity signal) 중 한 가지. 나머지는 Q 신호이다. I 신호는 컬러 버스트(color burst)에 대하여 57°의 위상각을 갖는 신호를 말하고, Q 신호는 I 신호에 대하여 직각 위상인 신호를 말한다. I 신호는 오렌지-시안(orange-cyan) 축과 같은 위상의 신호이며, 색도도(chromaticity diagram)상에서는 인간의 색 감각에 가장 예민한 방향에 있으므로 NTSC 방식에서는 1.5MHz의 광대역의 주파수 대역을 사용하여 전송한다. I 신호는 R(적)/G(녹)/청(B)의 3색 컬러 촬상관의 출력 신호 ER, EG, EB를 매트릭스 회로로 다음과 같은 비율로 혼합해서 얻어진다. 즉 I 신호는 EI＝0.60ER-0.28EG-0.32EB가 된다."
