word,synonym,description
"초음파 지연선, 超音波遲延線, ultrasonic delay line, acoustic delay line",,초음파의 전파 속도를 이용하여 신호를 지연시키는 선. 초음파 기억 장치에 이용된다.
"초음파 화상, 超音波畵像, ultrasonic picture",,"전자파 대신에 초음파(탄성파)를 이용해 레이더와 같은 원리에 의해 반사율의 분포를 화상화한 것. 1~10MHz의 초음파 펄스 빔을 써서 진단, 지질, 해양 등의 분야에서 많이 사용되고 있다."
"초음향 영역, 超音響領域, hyperacoustic zone",,지상 100~160km의 상공 영역. 희박해진 공기 분자 간의 거리는 거의 음파의 파장과 같다. 따라서 음파는 하층보다도 적은 음량으로 전달된다. 이 영역보다 더욱 상공인 곳에서는 음파가 전파되지 않는다.
"초자기 정합적 기술, 超自己整合的技術, Super Self-Aligned Technology, SST",,"양극성 트랜지스터의 고속화를 위해서 베이스와 이미터 간의 거리를 제조 가능한 한계까지 축소시킨 트랜지스터 구조의 하나. 고속화에 필요한 외부 베이스 저항의 저감(低減)을 꾀하고 있다. 종래 구조의 트랜지스터에서는 게이트 지연 시간이 100ps(피코초) 정도였으나, 초자기 정합적 기술(SST)을 이용하여 회로를 개조함으로써 현재는 15ps 이하까지 고속화되어 있다. 베이스 전극의 위치와 크기에 따라서 베이스 확산층이나 이미터 확산층, 이미터 전극 등의 위치나 크기가 자동적으로 결정되는 자기 정합적(自己整合的)인 프로세스로 형성된다. 일본의 공중 통신 사업자인 NTT의 제안에 의한 것이다."
"초장 기선 전파 간섭계, 超長基線電波干涉計, Very Long Baseline Interferometer, VLBI",,천체에서 반사되는 전파를 지구상의 수백~수천 km 떨어진 지상 복수의 전파 망원경으로 간섭 관측하여 그 거리를 수 cm 정도로 정밀하게 측정하는 장치.
"초저가형 노트북PC, 超低價型-, One Laptop Per Child, OLPC",,"개발 도상국 학생들을 대상으로 저렴한 교육용 노트북 PC 공급사업을 추진하고 있는 비영리 기관. 니콜라스 네그로폰테 미국 MIT 교수의 ‘어린이에게 노트북 PC를’이라는 프로젝트를 수행하기 위해 설립된 단체이다. 초저가형 노트북 PC(OLPC)에서 계획하고 있는 노트북 PC는 ‘XO’라고 명명하고, AMD CPU, 리눅스 및 공개 소스 계통의 애플리케이션을 기반으로 한다. 저장 장치도 하드 디스크 드라이브(HDD) 대신 플래시 메모리를 사용한다. 또한 개발 도상국의 열악한 전력 인프라를 고려해 자가 발전 형태로 배터리를 충전할 수 있도록 설계되었다."
"초저지연, 超低遲延, ultra-low latency",,"사물 통신에서 종단 간(end-to-end) 전달 시간이 매우 짧은 것을 의미하는 용어. 사물 통신이 발달하면서 미션 크리티컬(mission critical)한 응용에 초저지연 통신이 필요하게 되었다. 5G 이동통신(IMT-2020)에서는 종단 간 1밀리초(msec, 0.001초) 수준의 초저지연을 목표로 하고 있다. ※ 참고 : ITU-R M.2083 IMT-Vision(2015)"
"초전도, 超傳導, superconductivity",,"어떤 종류의 전도 물질을 상온에서부터 점차 냉각하여 절대 온도 0도(0K＝-273℃)로 접근시키면, 어느 온도에서 전기 저항이 0이 되어 완전한 도전체가 되는 동시에 그 내부에 흐르고 있던 자속이 외부로 배제되어 자속 밀도가 0이 되는 마이스너 효과에 의해 완전한 반자성체가 되는 현상. 초전도 상태가 되는 전이 온도 또는 초전도 임계 온도(Tc:critical transition temperature)는 전도 물질 특유의 성질에 따라 다르다. 초전도 상태에 있는 물질에 자계를 가하여 자속 밀도가 어느 값 이상으로 상승하면 초전도 성질이 상실된다. 초전도 성질이 상실되는 전이 자속 밀도(Bc:transition flux density)는 전도 물질의 초전도 전이 온도와 특유의 성질에 따라 다르다. 초전도 상태의 물질에 전류를 흘리면 그것이 만들어 내는 자속 밀도가 전이 자속 밀도(Bc)보다 커져서 초전도 성질이 상실될 수 있다. 그러므로 흘릴 수 있는 전류의 크기는 그 전류가 만들어 내는 자속 밀도에 의해 제한된다. 이런 성질을 이용하여 초전도 상태에 있는 전도 물질을 정상 전도(비초전도) 상태로 할 수도 있다."
"초전도 기억 소자, 超傳導記憶素子, superconductive memory device",,"금속의 초전도 상태에서의 성질을 이용하여 2진수 정보를 기억하는 소자의 총칭. 현재는 주로 조지프슨 소자가 사용된다. 초전도 루프의 일부에 그것을 켜짐/꺼짐 하는 초전도 스위치를 삽입한 것으로 정보는 루프의 순회 전류의 방향 또는 유무로 축적한다. 조지프슨 소자에 의한 기억 소자는 고속, 저전력이며 다음 세대의 컴퓨터용 소자로 기대되고 있다."
"초전도 동축 케이블 전송, 超傳導同軸-傳送, superconductivity coaxial cable transmission",,전송 매체로서 초전도 동축 케이블을 사용하여 전송하는 것. 초전도 때문에 손실이 적고 유전체 손이 적어지므로 초광대역 전송이 가능할 것으로 내다보고 있다.
"초전도 양자 간섭 소자, 超傳導量子干涉素子, Superconducting Quantum Interference Device, SQUID",,"초전도체 사이에 절연물을 끼워 넣은 조지프슨 접합(Josephson juction)에 흐르는 전류가 외부의 자속에 민감하게 반응하는 성질을 이용한 고감도의 자속 검출 소자. 10~15T(tesla:테슬러)의 미약한 자계를 검출할 수 있다. 1970년대 후반에 미국 IBM사 컴퓨터 회로에 응용할 목적으로 개발하였다. 초전도 고리(superconductive ring) 속에 1개의 조지프슨 접합을 포함하며 무선 주파수 바이어스 전류로 구동하는 rf SQUID와, 2개의 조지프슨 접합을 포함하며 직류 바이어스 전류로 구동하는 dc SQUID가 있다. 뇌의 미약한 자계를 측정하는 의료 진단, 지반(地盤) 조사, 전파 천문학 등에서 고감도 자속 검출 소자로서 널리 사용된다."
"초전도 원소, 超傳導元素, superconductive element",,"극저온에서 초전도 상태가 되는 원소의 총칭. 니오브(Nb), 바나듐(V), 탄탈(Ta) 등 20여 종류가 있으나 고전도율의 구리(Cu)나 강자성체인 철(Fe) 등은 포함되지 않는다."
"초전도 자석, 超傳導磁石, superconductive magnet",,코일에 초전도체를 사용한 공심 전자석. 극저온에서 운전된다. 이것은 가는 권선(winding)에 강한 전류를 흘릴 수 있으므로 강력한 자계를 경제적으로 발생시키는 데 적합하여 MHD(magneto-hydro-dynamics) 발전이나 자기 부상식 철도 등에 쓰인다.
"초전도 전력 저장 장치, 超傳導電力貯藏裝置, Superconducting magnetic energy storage, SMES",,전기 에너지를 초전도 코일 속에 자기 에너지로 저장했다가 필요에 따라 전기 에너지로 자기 출력하여 사용할 수 있는 장치. 일정 온도에서 초전도 현상을 이용해 전기를 저장했다가 순간적으로 대용량 전력을 공급하는 장치로 반도체나 디스플레이 팹의 정전 사태 등에 신속하게 대응할 수 있게 해 준다.
"초전도 전력 케이블, 超傳導電力-, superconductor power cable",,"전기저항이 없는 초전도 현상을 이용한 저전압, 고효율의 전력 케이블. 대용량의 전력을 공급하는 기존의 구리 송전선에 비해 전력 손실을 낮출 수 있으며, 기존의 송전선에서 보다 낮은 전압으로도 대용량 송전이 가능하다."
"초전도 전이, 超傳導轉移, superconductive transition",,"어떤 종류의 정상 전도 물질을 상온에서부터 점차 냉각해 가면 어느 온도에서 갑자기 초전도 상태가 되는 것. 이 온도를 초전도 전이 온도 또는 초전도 임계 온도(Tc:critical transition temperature)라고 하는데, 이것은 전도 물질에 따라 다르다. 현재 실용화되어 있는 니오브와 주석의 합금(Nb3 Sn)에서는 절대 온도 4.2도(4.2K)이고, 니오브와 게르마늄의 합금(Nb3 Ge) 등에서는 절대 온도 20도(20K)이다. 최근에 스칸듐(Sc), 란탄(La), 네오디뮴(Nd) 등 희토류 원소를 포함하는 금속 산화물이나 특수 자기 물질에서 초전도 전이 온도가 최고 153K까지 상승한다는 사실이 확인된 바 있으며, 상온에서 초전도 상태가 되는 물질을 발견하기 위한 연구가 활발하게 진행되고 있다."
"초전도체, 超傳導體, superconductor",,"초전도 현상을 나타내는 물질. 원소로는 니오브(Nb), 탄탈(Ta), 바나듐(V) 등 20여 종의 금속 원소, 합금으로는 니오브와 주석의 합금(Nb3Sn), 니오브와 게르마늄의 합금(Nb3Ge) 등이 실용화되어 있다. 그러나 이런 금속이나 합금 등이 초전도 상태가 되는 전이 온도는 최고로 절대 온도 23도(23K)이다. 최근 스칸듐(Sc), 란탄(La), 네오디뮴(Nd), 이트륨(Y) 등의 희토류 원소를 포함하는 금속 화합물이나 특수 자기 물질에서 금속이나 합금과 같은 극저온이 아닌 비교적 고온에서 초전도 현상이 일어난다는 사실이 발견되었다. 이 때문에 초전도 전이 온도를 더 한층 상승시켜서 상온에서 초전도 상태가 되는 물질을 발견하기 위한 연구가 세계 각국에서 활발하게 진행되고 있다. 현재까지 발견된 초전도 전이 온도의 최고치는 절대 온도 153도(153K)이며 앞으로 273K(＝0℃)에 가까운 240K가 달성될 것으로 전망되고 있다. 고온 초전도체의 개발이 실현되면 전기·전자 분야에서 광범위하게 응용될 것으로 기대된다. 고온 초전도체의 응용을 위한 연구 개발의 예로는 초전도체의 자기 효과(마이스너 효과)를 이용하는 자기 부상 철도, 완전한 전도체로서의 성질을 이용하는 대전류 지하 송전 케이블, 자계의 변환에 따라 초전도 성질을 상실하는 성질(초전도 유무)을 이용하는 디지털 소자 등을 들 수 있다. 고온 초전도 디지털 소자는 전압을 이용하는 디지털 소자 등을 들 수 있다. 고온 초전도 디지털 소자는 전압을 이용하는 반도체 소자와는 달리 초전도의 유무 또는 변환을 스위칭에 이용해서 수백 기가헤르츠(GHz) 또는 테라헤르츠(THz)급의 정보 전달 속도를 지니는 신기능 소자로서 대용량 초고속 교환기용 스위치나 대용량 초고속 컴퓨터 중앙 처리 장치(CPU) 등의 핵심 소자로서 사용될 수 있을 것으로 기대되고 있다."
"초전도체 발전기, 超傳導體發電機, superconducting generator",,"전기자(電機子) 권선이나 계자 권선에 초전도 선재를 사용한 발전기. 발전기 손실의 30/40%는 대부분 권선에서 발생하는 줄(joule) 손실인데 초전도 선재를 사용하면 이 손실이 거의 없어 발전기 효율이 높아진다. 한편, 초전도 선재를 도체로 사용한 케이블로 지중 송전하는 것을 초전도 송전(superconducting cable system)이라 한다."
"초전도 초대형 입자 가속기, 超傳導超大型粒子加速器, Superconducting Super Collider, SSC",,"미국 에너지부가 텍사스 주 댈러스시 교외에 건설하려던 양자 가속기. 1993년에 미국 의회는 재정상의 이유로 이 계획의 중지를 결의하였다. 초전도 초대형 입자 가속기(SSC) 계획에서 예정된 실험은 20조 V(전자 볼트)의 양자(陽子)를 정면으로 충돌시키는 것이었다. 이를 위한 설비는 4개의 입자 가속기와 1개의 양자 충돌 가속기(main ring)로 구성되는데, 양자를 광속도 가까이까지 가속하여 역회전으로 가속한 양자와 정면 충돌시키고, 이 충돌에서 튀어나오는 소립자(小粒子)로부터 물질이 어떤 소립자(素粒子)로 구성되어 있는지를 탐색하는 것이다. 충돌시키는 양자의 수는 초당 1억 개이며, 충돌에서 발생하는 소립자(素粒子) 중에는 히그스 입자(Higgs boson)나 초대칭성 입자 등이 있는 것으로 기대되고 있다. 만일 이것들이 발견되면 힘의 법칙의 통일이나 우주 형상의 해명에 도움이 될 것으로 기대되고 있다. 현존하는 세계 최대의 가속기인 유럽 원자핵 연구소(CERN)의 대형 가속기(스위스 소재) 링의 일주는 약 27km인데, 미국 SSC의 링 일주는 87km로 계획되어 있다."
"초전도 한류기, 超傳導限流機-, Superconducting Fault Current Limiter, SFCL",,"저항이 거의 없는 초전도체를 이용한 전력 기기로, 낙뢰, 지락, 단락 등의 사고 시 발생하는 이상 전류(fault current)를 정상 전류로 변환하여 전력 계통상의 기기를 보호하는 장치. 기존의 보호 차단기의 문제들을 해결하는 신개념의 보호 기기로, 수 밀리초 이내에 사고 전류를 제한함으로써 차단기의 용량 증대 효과와 선로 증설 감축, 전력 기기 기준 완화 등을 가능케 하여 전력 계통의 유연성, 안정도, 신뢰도를 획기적으로 개선한다."
"초절연 저항계, 超絶緣抵抗計, superinsulating resistance meter",,메거의 수동 발전기 대신에 트랜지스터 발진기와 승압용 트랜스를 내장한 메거의 일종. 107MΩ 정도까지의 절연 저항을 측정할 수 있다.
"초점, 焦點, focus",,①광학 렌즈를 통과한 광선이 한 점에 모여서 빛의 상(像)을 맺는 점. ②전자 렌즈를 통과한 전자 빔이 한 점에 모여서 전자상을 맺는 점.
"초점거리, 焦點距離, focal length",,"평행 광선이 볼록 렌즈를 통과하여 광 축상의 중앙 한 점에 모일 때 그 점과 렌즈 중심(초점 면)까지의 거리.  일반 카메라에서 초점거리가 50mm면 표준렌즈, 수치가 높으면 망원(예: 200mm), 적으면 광각렌즈(예: 35mm)라 한다. 실제 렌즈는 수차보정과 망원이나 줌 기능 등을 위해 여러 개의 볼록 렌즈와 오목 렌즈가 조합을 이루어 구성되어 있기 때문에 초점거리가 얇은 육안 렌즈처럼 그렇게 간단하지는 않다. 렌즈를 통해 본 시야의 각을 화각이라고 하는데 초점거리가 긴 망원 렌즈의 경우 화각이 좁아 확대 배율이 높으며, 반대로 화각이 넓은 광각이나 어안 렌즈는 초점거리가 짧다."
"초점과 주시 연동 파괴, 焦點-主試連動破壞, accommodation/convergence breakdown, A/C breakdown",,"양안식 입체(3D) 영상 디스플레이를 통하여 3D 영상을 볼 경우 느끼게 되는 피로 현상의 원인. 눈의 초점은 디스플레이 화면 상에 둔 반면, 주시각은 생성된 3D 상에 두게 되어 이 두 시차가 클 때 초점 및 주시 연동 파괴 현상이 발생하며, 시차는 보통 35 min arc 이내의 크기를 가지도록 제한해야만 비교적 편안한 3D 방송을 즐길 수 있다."
"초점 번짐, 焦點-, blooming",,"브라운관이나 전하결합소자(CCD)와 같은 이미지 장치에서 스폿의 크기가 밝은 촛점을 중심으로 원형으로 번지는 현상. 브라운관에서 전자 빔의 양을 증가시킬 때, 어느 값 이상에서 갑자기 스폿의 크기가 커지는 현상이 발생된다. 공간 전하에 의한 전자 상호 간의 반발이 전자 렌즈의 집속 범위를 넘어 섰기 때문이다. 마찬가지로 포토다이오드 또는 CCD에서는 저장된 전하가 넘쳐나 이웃으로 흘러 들어 가면 생긴다."
"초점 심도, 焦點深度, Depth Of Focus, DOF",,"상이 선명하게 보이는 초점 범위. 카메라의 초점을 피사체에 정확하게 맞춰서 초점면의 위치를 그대로 고정시켰을 경우에 피사체의 앞뒤에 있는 거리 이내에 있는 것도 초점이 맞는다고 간주된다. 반대로 피사체의 위치를 움직이지 않고, 초점면을 어떤 거리 이내에서 전후 이동시켜도 마찬가지로 초점이 맞는다고 간주된다. 이들 전후 이동시키는 거리의 여유폭에 대하여 전자의 경우를 피사체 심도(Depth Of Field), 후자의 경우를 초점 심도라고 한다. 초점 심도는 렌즈의 조리개를 조일수록, 피사체까지의 거리가 멀수록 길어진다."
"초주군 구성, 超主群構成, supermastergroup assembly",,"전송 주파수 대역이 몇 개의 초주군으로 구성되는 주파수 배열 방법. SF-U2, SF-U3 (미국) 등의 방식에 이용되는 2초주군 구성과 CP-12MTr, SF-E1 등의 방식에 이용되는 3초주군 구성, C-60M 방식에 이용되는 12초주군 구성이 있다."
"초중신 회선, 超重信回線, double phantom circuit",,"음성 전화 실회선 4회선으로 2회선마다 삽입되는 변성기의 중성점으로 구성된 중신 회선 2회선을, 다시 그 중성점을 이용하여 그 위에 중신 회선 1회선을 구성하는 것. 또는 실회선 2회선으로 구성된 중신 회선의 중성점과 접지 간으로 구성된 전신 회선. ITU-T에서는 대지(大地)를 쓰지 않고 4쌍의 선으로 구성된 이중 중신 회선(또는 평형 이중 회선)을 말한다."
"초지향성, 超指向性, superdirectivity",,안테나의 크기 및 그것의 최대로 강한 방사 방향으로의 집중적 여진 조건에서 얻을 수 있는 예상 이상으로 강한 지향성을 갖는 방사 특성. 평균 축적 에너지에 대하여 1Hz당 방사 전력이 아주 큰 상태이다.
"초지향성 마이크, 超指向性-, Ultra Directional Microphone",,특정 방향과 각도에 가장 민감한 반응을 보이는 초지향성 마이크. 일반적으로 수음하는 각도가 10~20°밖에 안되기 때문에 여러 음 가운데 어느 특정한 소리만 수음하기에 아주 효과적이다. 주로 자연 다큐멘터리를 촬영할 때 특정한 동물의 소리만을 수음하기 위해 많이 쓴다. 대표적인 초지향성 마이크에는 건마이크 따위가 있다.
"초지향성 스피커, 超指向性-, Ultra Directional Speaker",,"원하는 공간에만 소리를 집중시킬 수 있는 스피커. 사람이 들을 수 없는 초음파에 신호를 실어보내기 때문에 특정 지역에서만 들을 수 있는 소리를 보낼 수 있을 뿐 아니라 상대적으로 멀리 전달할 수 있다. 이러한 장점 때문에 박물관이나 전시장 같은 조용한 곳에서 전시품을 설명할 때 쓰고, 백화점이나 대형 마트, 공항 같은 곳에서 주로 쓰며, 군이나 경찰도 정밀 타격이나 시위 진압용으로 쓸 수 있다."
"초충전, 初充電, initial charge",,조립한 축전지를 처음으로 충전할 경우 이를 통상적인 충전에 대해 일컫는 말. 이는 음극판 활동 물질인 해면 상태의 납이 공기 중의 산소나 탄산가스와 반응해 산화납 또는 탄산납으로 변화된 것을 환원하기 위해 한다.
"초콜라스키 공법, -工法, CZochralski Process, CZ Process",,반도체 웨이퍼 제작에 필요한 잉곳 제작 기법. 다결정 실리콘을 석영(Quartz)과 흑연(Graphite) 도가니 속에 넣고 고온으로 가열하면 실리콘이 녹아서 액체 상태가 된다. 이 액체 속에 종자 결정(seed crystal)을 담가 천천히 상부로 끌어올리며 회전시켜 종자 결정 방향과 일치하는 단결정 실리콘을 성장하는 공법이다. 기존 공법보다 잉곳 성장 속도가 빠르고 지름과 전체 크기도 커 생산성을 극대화할 수 있다.
"초크 이음쇠, choke flange",,도파관 접속을 위한 이음쇠의 일종. 그림에 나타난 바와 같이 이음쇠 내면에 깊이가 균일한 홈을 만들고 도파관의 내벽면으로부터 관 내 파장의 λ/4인 곳에서 다시 AB면으로부터 깊이 λ/4인 홈을 자르면 내벽면 A로부터 본 입력 임피던스는 0이 되고 그 부분은 거의 완전히 단락(短絡)한 셈이 된다. 이 접속에 의하면 손실을 0.02dB 이하로 할 수 있다.
"초크 패킷, choke packet",,"통신 폭주 상태를 알려 주기 위해 사용되는 패킷. 라우터가 통신 폭주 사실을 감지하면 관련된 모든 곳에 초크 패킷을 보내고, 그 패킷을 받은 곳에서는 전송 중인 데이터 양을 줄여 전송하게 된다."
"초퍼, chopper",,"주기적인 단속기. 기계식과 전자식이 있으며, 다음 3가지 경우에 이용된다. ㉠아주 적은 직류 신호를 증폭하기 위하여 교류로 변환하는 경우. ㉡미약한 빛을 계측하기 위하여 광학적으로 단속하는 경우. ㉢일정 전압 직류 전원을 단속하여 직류 평균 전압을 제어하는 경우."
"초확장 그래픽스 어레이, 超擴張-, Ultra Extended Graphics Array, UXGA",동의어 : 초확장 그래픽스 배열,"해상도 1600×1200 픽셀로 된 디스플레이 모드. 동시에 4개의 800×600 픽셀 이미지로 쪼갤 수 있어 웹 브라우저를 사용하면서 TV 프로를 볼 수 있고, 동시에 워드프로세서와 그래픽 프로그램 작업을 할 수 있다. 특히 3D와 같은 컴퓨터 지원 설계(CAD) 작업시 고선명도의 큰 화면을 위해 사용된다."
"촉각 센서, 觸覺-, Tactile Sensor",,"촉각 정보를 센서로 감지하는 기술. 온오프 스위치 기능을 하는 기존의 키패드와는 달리 누르는 힘의 세기나 방향, 온도 등 사용자의 촉각 정보를 하나의 센서로 실시간 감지하는 기술로 터치스크린은 물론 가상 현실(VR) 시스템에 두루 활용할 수 있다."
"촉각 인터넷, 觸覺-, Tactile Internet",,"사람의 촉각(촉감)이 느낄 만큼 정보를 매우 빠른 속도로 전송하는 인터넷 서비스.사람의 오감 중 근육이 자극에 반응하는 시간은 약 1초, 귀가 느끼는 시간은 100ms, 눈이 반응하는 시간은 10ms, 그리고 촉각이 반응하는 시간은 1ms 정도이다. ITU에서는 촉각 인터넷을 1ms의 초저지연(ultra-low latency)과 함께 인터넷의 이용 가용성, 신뢰성 그리고 보안 수준이 높은 서비스를 제공하는 인터넷으로 정의하였다(※ ITU-T Technology Watch Report (August 2014) - The Tactile Internet). 한편 IMT-2020(5G) 이동통신은 종단 간 1ms의 초저지연 시간에 정보 전달을 목표로 표준을 개발하고 있어 조만간 촉각 인터넷 서비스 시대가 도래할 것으로 예상된다."
"촉각 인터페이스, 觸覺-, haptic interface",,"사용자에게 촉각 정보를 전달하는 접속 장치. 시각, 청각과는 달리 피부 감각의 정보 표현 방법은 아직 체계화되고 표준화된 형태가 없지만 피부를 통한 자극의 전달 속도가 약 20 밀리초(ms)로 시각에 비해 5배나 빠르고, 사람의 피부 면적은 약 2 제곱미터(m2)로 신체 기관 중 가장 큰 조직이므로 착용 컴퓨터 등 향후 인간과 컴퓨터가 밀접한 환경이 될 때 정보의 인지와 표현을 위한 필수 통신 채널로 여겨지고 있다."
"촉각 펜, 觸覺-, Haptic Pen",,터치스크린이 장착된 전자 기기를 촉각으로 느낄 수 있도록 한 펜형 장치. 기존 펜으로 터치스크린을 클릭하면 클릭 여부를 몰라 불편했으나 촉각 펜은 촉감을 통해 느낌으로써 몰입감이 증대되고 정보 전달 시에도 촉각으로 즉각적인 확인이 가능하다.
"촉감 기술, 觸感技術, Haptics",,"사람에게 촉감을 전달하는 방법을 연구하는 것에 관한 학문. 컴퓨터와 정보 통신 기술의 발달과 함께 촉각 인터페이스는 시각/청각을 넘어선 새로운 정보 전달의 수단으로 대두되고 있다. 촉감 기술의 연구 분야는 크게 촉각을 전달하기 위한 물리적 장치를 일컫는 촉각 인터페이스, 사람이 느끼는 촉감의 메커니즘을 연구하는 신경 과학 및 심리학, 촉감을 모델링하기 위한 햅틱 렌더링, 그리고 촉감 기술을 적용한 응용 시스템의 개발로 나눌 수 있다."
"총괄국, 總括局, Regional Center, RC",,"국 계위제(局階位制)에서 사용하는 용어. 우리나라의 시외 전화망은 총괄국, 중심국, 집중국, 단국의 4개의 국 계위로 되어 있다. 총괄국은 시외 대역제상 최상위의 국 계위이며, 중심국은 총괄국 다음에 이어지는 국 계위로서 총괄국 구역을 다시 분할한 구역에 설치되고, 집중국은 중심국 다음에 이어지는 국 계위이며, 단국은 최하위의 국 계위이다. 가입 구역 내의 교환 기능이 있다."
"총 소유 비용, 總所有費用, Total Cost Of Ownership, TCO",,"클라이언트인 개인용 컴퓨터(PC)나 서버 등의 도입 비용뿐만 아니라 향상(upgrade)이나 유지 보수, 교육 연수 등과 같이 도입 후에 드는 여러 가지 비용을 포함한 컴퓨터 시스템의 총비용. PC의 저가격화와 클라이언트/서버 기술의 성숙화에 따라 도입 시의 비용이 종래의 메인 프레임에 비해 싸게 된 것은 틀림없으나, 총비용을 따져 보면 실제로는 어느 정도 비싸게 되었다는 반성에 기초하여 비용을 재검토하는 지표이다. 총 소유 비용의 삭감을 목표로 하는 네트워크 컴퓨터(NC), 넷 PC(Net PC), 윈도 단말(Window terminal) 등 신 클라이언트(thin client)의 구상이 발표되고 있다."
"총시한, 總時限, overall timing",,공통 제어 장치가 기동되고 나서 복구될 때까지의 총시간을 감시하는 시한. 이것을 초과하면 복구 불량으로 고장 처리 동작을 한다.
"총전자 함유량, 總電子含有量, Total Electron Content, TEC",,"특정 가시 경로상의 총전자량의 측정값. 단위는 1평방센티미터에 1012개의 전자를 단위로 하며, 위성 위치 확인 시스템(GPS)을 이용하여 총전자 함유량(TEC) 지도를 만든다. GPS에서 사용하는 송신 주파수 L1(1575.42MHz)과 L2(1227.6MHz) 중에서 L2에는 P코드만이 실려 있는데, 이로부터 전리층의 총TEC를 구할 수 있다."
"총효율, 總效率, overall efficiency",,정상 동작 상태에 있는 무선 송신기의 출력 전력과 소비 전력의 비.
"촬상관, 撮像管, image pickup tube",,"비디오 카메라에서 영상을 전기 신호로 광전 변환하는데 사용되는 특수한 전자관(electron tube). 촬상관은 영상에 전자 빔을 주사하여 빛의 강약으로 회로에 흐르는 전류가 변화하는 것을 이용한다. 텔레비전용 촬상관은 보통 525(NTSC 방식), 625(PAL 방식)로 주사선 수가 표준화되어 있다. 촬상관의 종류로서 이미지 오시콘이나 플럼비콘은 스튜디오나 야외 중계용 카메라에, 비디콘은 주로 공업용 TV나 필름 송상용(送像用)으로 사용된다. HARP관은 감도가 매우 우수한 특징이 있으며 고선명 텔레비전(HDTV)이나 고해상도의 비디오 카메라에 사용된다."
"촬상 소자, 撮像素子, image pickup device, imaging device",,"비디오 카메라의 심장부이며 영상을 전기 신호로 변환하는 부품. 촬상 소자는 촬상관과 고체 촬상 소자의 2종류로 분류된다. 촬상관은 하나의 특수한 전자관(electron tube)으로 타깃의 광영상에 전자 빔을 수평으로 주사하여 빛의 강약으로 회로에 흐르는 전류가 변화하는 것을 이용한다. 따라서 주사선 수가 많을수록 세밀한 화상으로 변환할 수 있다. 그러나 영상 신호의 기록/전송과의 관계 때문에 텔레비전에서는 NTSC에서 525, PAL에서 625개의 주사선이 표준화되어 있다. 이미지 오시콘, 비디콘, 플럼비콘, 사티콘, HARP 등 여러 가지 촬상관이 있다. 고체 촬상 소자는 대부분 전하 결합 소자(CCD)이며 포토다이오드를 이용한 반도체이다. 빛의 강약에 의해 변환하는 포토다이오드의 전류를 표본화하여 전기 신호의 화소로서 수광면을 만든다. 따라서 화소의 수가 많을수록 성능이 우수하며 고해상도의 TV 카메라에는 200만 화소의 CCD가 실현되어 있다. 화소의 배열 방법과 표본화의 순서는 주사의 규격과 방식에 따른다."
"촬영 유효 픽셀, 撮影有效-, film valid pixels",,"디지털 카메라 등이 메모리 카드 등에 기록하는 화상의 픽셀 수. 디지털 카메라는 수십만~수백만의 수광 소자가 빛을 전기 신호로 변환해 화상을 기록하지만, 주변부의 소자에 잡음(noise)이 영향을 끼쳐 모든 소자를 다 사용하는 것은 아니다. 이 때문에 탑재하고 있는 수광 소자의 수와 출력되는 화상의 픽셀 수는 기본적으로는 일치하지 않는다. 최근에는 후지 사진 필름의 슈퍼 전하 결합 소자(CCD) 셀과 같이 하나의 소자가 하나의 픽셀 출력에 대응하지 않는 제품도 있기 때문에, 유효 픽셀 수가 그대로 촬영 픽셀 수가 된다고도 할 수 없다. 총 픽셀 수 130만의 디지털 카메라의 경우 실제로는 1,280×960픽셀, 즉 122만 8800픽셀의 화상을 출력하는 것이 일반적이다."
"최고 관측 주파수, 最高觀測周波數, Maximum Observed Frequency, MOF",,"주어진 전파(송)로로 전파하는 주파수 중의 최고 주파수. 전파 형식을 알고 있을 때는, 예로서 2F2라 하는 수식어를 붙여 F2층 2회 반사에 의한 것임을 나타낸다."
"최고 변조 주파수, 最高變調周波數, Maximum Modulating Frequency, MMF",,변조 입력단에서 변조 신호의 주파수 대역에 포함된 최고 주파수.
"최고 사용 온도, 最高使用溫度, upper category temperature",,"부품을 계속 사용할 수 있는 주위 온도의 최곳값. 보통 이 온도에서는 정격 부하가 경감된다. 최고 사용 주위 온도, 카테고리 상한 온도라고도 한다."
"최고 사용 주파수, 最高使用周波數, Maximum Usable Frequency, MUF",,"일정 거리에 대한 통신에 사용할 수 있는 전파의 주파수 상한. 단파 통신은 보통 전리층을 중개로 한다. 그러나 전리층에 의하여 반사되는 전파의 주파수에는 한계가 있어, 일정 거리에 대한 통신에 사용할 수 있는 전파의 주파수에는 상한이 있다. 이 상한을 그 거리에 대한 최고 사용 주파수라 한다. 근거리 통신에서 이 값은 F2층 임계 주파수에 F2층 입사각의 정할(正割, sec)을 곱한 것과 같다."
"최고 사용 주파수 계수, 最高使用周波數係數, maximum usable frequency factor",,전리층의 1회 반사파를 이용하는 무선 통신로에서 그 최고 사용 주파수와 반사점에서의 임계 주파수의 비.
"최고 전송 속도, 最高電送速度, Peak Data Rate, PDR",,"이동 통신 단말기가 데이터를 전송할 수 있는 최고 속도. 3G(WCDMA) 망에서 최고 전송 속도는 14.4Mbps, 4G(LTE-Advanced) 망에서는 최대 1Gbps이다. ITU-R의 IMT-2020(5G) 성능 요구 사항 중 하나로 포함되었고, 최고 전송 속도(Peak Data Rate)는 하향 20Gbps, 상향 10 Gbps 수준으로 제시된다."
