"고유 결함 고장, 固有缺陷故障, inherent weakness failure",,규정 능력 이하의 응력(stress)에 아이템 내의 고유한 결함으로 인해 생기는 고장.
"고유 기억 장치, 固有記憶裝置, inherent storage",,인간의 개입이 필요 없이 자동으로 제어되도록 설계된 자동 데이터 처리 체제 또는 하드웨어의 일부. 종종 이 자체를 컴퓨터 또는 자동 기억 장치라 부른다.
"고유 시간, 固有時間, proper time",,"클록에서 사용되는 용어로, 상대적인 의미로 이상적인 클록에 의해 표시되는 지역 표준 시간. 고유 시간은 ‘조정 시간’과는 구별된다. 고유 시간 개념에 따라 실현되는 경우의 시간 척도를 고유 시간 척도라 한다. 예를 들면, 고유 시간에서 초는 세슘 원자의 고유 시간으로 정의되나 고유 시간 척도는 실험실에서만 생성, 사용되며 실험실 밖으로 전송되지 않는 시간 척도이다."
"고유 신뢰도, 固有信賴度, inherent reliability",,"설계, 제작, 시험 등의 과정을 거쳐 아이템으로 만들어지는 신뢰도. 정량적으로는 설계할 때 부여된 신뢰도의 목표값, 예측값 또는 신뢰성 시험의 결과로 얻게 되는 신뢰성 특성값이다."
"고유 얼굴, 固有-, Eigenface",,"MIT 대학의 시로비치와 커비가 제안한 얼굴 인식 방법으로, 사람의 얼굴을 저차원으로 표현하고 해당 얼굴 영상의 기본 요소를 분석하는 방법. 기본 요소란 얼굴 이미지의 변화를 나타내는 일련의 특징들이다. 얼굴 인식은 기본 요소들에 입력된 얼굴 이미지를 투영시킨 후 이들을 저장된 얼굴 이미지의 투영체와 비교하거나 상관시켜 특징들을 추출한다. 추출된 특징들을 Eigenface 또는 Holon이라 한다."
"고유 일그러짐, 固有-, inherent distortion, individual distortion",동의어 : 고유 왜곡,"전신 회선(telegraph circuit)을 구성하는 개개 기기의 고유 일그러짐. 즉, 전류의 극성에 따라 동작을 제어하는 유극 계전기(polarized relay)에 생기는 특유의 바이어스 일그러짐(bias distortion)을 말한다. 국제 ITU-T에서는 ‘어떤 유의 순간이 이상적인 순간으로 부터 변위하고 있는 경우, 이 변위 단위 간격에 대한 비’라고 정의하고 있다."
"고유 임피던스, 固有-, intrinsic impedance",,"무한 길이 선로에 따라 전송되는 전압, 전류파의 비에서 선로의 특성 임피던스를 규정한 것을 균등 매질 내를 전파하는 평면 전자파에 적용한 Schelkunoff의 제안에 따른 임피던스. 즉 임의 매질의 투자율을 µ, 유전율을 Z0는 Z0＝(Ω)으로 주어진다. 공기 중의 Z0는 376.6Ω이다. 또 고유 임피던스의 실수부를 고유 저항, 허수부를 고유 리액턴스라고 한다."
"고유 저항, 固有抵抗, specific resistance",,표준 형태의 도체가 갖는 전기 저항. 고유 임피던스의 실수부이며 보통 체적 고유 저항률로 나타낸다. 계량 단위는 ‘Ωm’이다. 질량 고유 저항률로 나타내는 경우도 있다.
"고유 접속 손실, 固有接續損失, intrinsic joint loss",,2개의 서로 다른 광섬유를 연결할 때 코어의 크기나 굴절률 분포 변수와 같은 광섬유 자체의 변수들의 불일치로 인해 생기는 손실.
"고유 특성 식별자, 固有特性識別子, Unique Feature Identifier, UFID",,"지리 정보 시스템에서 지형 지물에 부여하는 고유 번호. 건물, 도로, 하천, 교량 등 인공 지형 지물과 자연 지형 지물에 숫자 조합으로 구성된 고유 번호를 부여하고, 지리적 식별자로서 지형 지물의 지도상 위치는 물론 행정 구역별, 지도 도엽별, 관리 기관별 각종 속성 정보를 확인ㆍ출력하는데 사용한다. 또한 위치 기반 서비스(LBS)의 기본 정보로 활용되어 지형 지물 데이터베이스와 통합하는 연결자 역할을 하게 된다."
"고유 파장, 固有波長, intrinsic wavelength",,"어느 진동계가 고유 진동을 하고 있을 때의 파장. 안테나의 고유 파장이란 그 안테나가 고유 진동하고 있을 때 안테나상에 실리는 정재파의 파장을 가리키며, 일단(一端) 접지 안테나에서는 그 안테나 길이의 4배, 비접지 안테나인 경우에는 그 길이의 2배와 같다. 또 임의의 매질 내의 전자파의 고유 파장을 가리킬 때도 있다."
"고유 함수, 固有函數, intrinsic function, built-in function",,"절댓값이나 나머지를 계산하는 함수와 같이 프로그램 작성자가 정의하지 않고서도 사용 가능한 함수. 그 종류에는 절단, 나머지, 최댓값, 최솟값, 실수화, 정수화, 부호의 교체, 초과분, 실수부, 허수부, 복소수화, 단정도화(單精度化), 배정도화(倍精度化), 공액 복소수, 절댓값 등이 있는데, 인수의 형에 따라 변화가 있으며, 실제로는 언어의 수준에 한정하여 사용하는 경우도 있다."
"고이용 경로, 高利用經路, High Usage Route, HUR",,"교환국 A에서 B국으로 가해진 트래픽을 직통 회선으로 처리하고, 넘치는 트래픽은 우회 회선국에서 처리하는데, 이때의 직통 회선."
"고장 간 평균 시간, 故障間平均時間, Mean Time To Failure, MTTF",,"어떤 시스템이나 시스템의 구성 요소가 고장 없이 수행을 계속할 수 있는 시간, 또는 고장 날 때까지의 기대 수명."
"고장 검출 시한 장치, 故障檢出時限裝置, fault detection timer",,"전자 교환기에서 프로그램 동작의 정상성 여부를 검출 감시하는 시한 회로. 정상 시에는 프로그램에 의해 일정 간격으로 초기 설정되는데, 어떤 시간을 경과해도 초기 설정이 되지 않으면 이 동작에 이상이 있는 것으로 간주하여 긴급 제어 동작을 실시한다."
"고장 검출 전류 발진기, 故障檢出電流發振器, supervisory tone oscillator",,동축 케이블 방식이나 해저 동축 케이블 방식 등에서 고장 난 중계기를 검출하기 위하여 무감시 중계 장치에 삽입하는 발진기. 중계 장치마다 주파수가 다른 고장 검출 전류를 발진하여 전송로에 결합한다. 중계 장치 고장 시에는 수신 측의 단국이나 감시국의 원격 감시 연락 장치로 이들 고장 검출 전류의 주파수와 레벨을 측정하여 고장 난 중계 장치를 찾아낸다.
"고장 기록, 故障記錄, failure logging",,기계 검사 중단을 수행하는 감시 장치의 한 부분에 위치하여 시스템의 상태를 자동적으로 기록하는 절차.
"고장 대체 상태, 故障代替狀態, fallback state",,시스템 일부에 고장이 발생했을 때 시스템 전체의 운전을 정지시키지 않고 대체 처리로 운용을 계속하는 상태.
"고장 대체 회복, 故障代替回復, fallback recovery",,작업 능률이 저하된 상태로부터 그 원인을 제거한 후 시스템을 완전 자동 상태로 회복하는 것.
"고장률 가속 계수, 故障率加速係數, failure rate acceleration factor",,기준 조건에서 실행된 시험과 가속 시험에서 어느 일정한 시간 동안에 발생하는 고장률의 비. (가속 조건의 고장률)/(기준 조건의 고장률)로 표시한다.
"고장 링크 정보, 故障-情報, faulty link information",,ITU-T No.6 신호 방식에서 신호 링크의 장애를 표시하기 위하여 그 신호 링크상에 송출되는 정보. 전환 신호 및 동기 신호 유닛의 교번(交番) 블록으로 구성된다.
"고장 시간, 故障時間, fault time",,"기계나 시스템의 고장으로 인해 운용될 수 없는 시간. 즉 어떤 기계나 시스템의 고장 시간은 고장이 난 후부터 수리하여 운용되기 전까지의 시간으로 표시할 수 있고, 통계적으로 평균 수리 간격이라고 한다. 이때 시스템 가용률 A는 다음과 같다. &nbsp;"
"고장 시 조치, 故障時措置, fall back",,①고장 발생으로 인해 시스템의 성능이 저하된 상태에서 운전을 속행하고 있는 것. ②회선 상황으로 인해 전송 속도를 줄인 상태로 통신을 하는 것.
"고장 시 조치 방식, 故障時措置方式, fall back mode",,"시스템 고장 시의 조치 방식으로 설정된 어느 고장 조치 처리 수준에서 동작하고 있는 상태. 이때 보통은 장애의 발생이 전제되지만 예방 보수, 이설(移設) 공사, 확장 공사 등으로 고의로 이행시킬 수도 있다. 고장 시 조치 방식으로 설정된 각 고장 조치 처리 수준 그 자체를 가리킬 때도 있다."
"고장 식별 프로그램, 故障識別-, fault recognition program",,"장치의 고장 유무를 식별하기 위한 프로그램. 운영 체계(OS)의 일부이며, 고장 발생 시 재구성을 위하여 필요한 정보의 수집을 목적으로 동작된다. 따라서 점유 영역이 작고 실행 시간이 짧아야 한다."
"고장 위치 프로그램, 故障位置-, fault location program",,고장의 위치나 상태를 알아내기 위해서 사용하는 고장 장비에 대한 정보를 식별하기 위한 프로그램. 보통 고장 진단 시스템의 일부이다.
"고장 지점 측정기, 故障地點測定機, fault locator",,"전자파나 음악 등 파동 진동의 진행파와 같이, 그 전파 매체의 변이점에서 그 일부가 반사되는 성질을 이용하여 통신 선로 또는 송전 선로의 고장 지점을 측정하는 측정기. 선로의 한끝에서 임펄스를 송출하면 고장 지점에 반사되어 송단 측으로 되돌아온다. 송출 펄스와 반사 펄스와의 시간 간격을 t, 펄스의 전파 속도를 v로 하면, 고장 지점까지의 거리는 2분의 1vt가 된다. 단, v=3×105(km/s)이다. 측정 시간은 극히 짧으며 브라운관 오실로스코프를 이용하여 브라운관상의 시간 눈금과 반사 펄스의 위치로 거리를 측정한다."
"고장 지점 탐지기, 故障地點探知機, break down point locator",,"동축심의 미세한 변형으로 일어나는 내압(耐壓) 불량 장애 위치를 펄스 시험기로는 측정이 불가능할 때 사용하는 계기. 동축용 절연 내압 시험기와 함께 측정에 이용된다. 동축 케이블 일단에서 중심 도체와 외부 도체 간에 직류 전압을 인가하면, 3,000V 이하의 전압으로 장애점에서 절연 파괴에 의해 방전하여 임피던스가 낮아지므로 서지(surge) 펄스는 임의 지점 간을 왕복하게 된다. 이 왕복에 필요한 시간을 콘덴서 C의 충방전 특성을 이용하여 측정하면 A~B의 거리는 다음 식으로 구해진다. "
"고장 진단, 故障診斷, fault diagnosis",,"장치, 회로 등의 고장 상태를 검출하거나 고장 부위를 탐색하는 조직적인 조작. 고장의 유무만을 검사하는 것을 고장 검출이라 하고, 고장 난 곳도 지적하는 것을 고장 탐색이라 한다."
"고장 진단 시간, 故障診斷時間, failure diagnosis time",,통신망을 구성하는 아이템 중 어느 서브아이템에 고장이 났는지를 결정하는 데 소요되는 시간. 능동적 사후 보수 시간의 일부이다.
"고장 트리 분석, 故障-分析, Fault Tree Analysis, FTA",,"신뢰성 또는 안전성에서 좋지 않은 사상이 발생하였을 때 논리 기호를 써서 그 발생 경과를 거슬러 올라가 수형도(樹形圖)로 전개한 다음 발생 경로 및 발생 원인, 발생 확률을 분석하는 기법."
"고장 형태 영향 분석, 故障形態影響分析, Failure Mode And Effects Analysis, FMEA",,설계의 불완전이나 잠재적 결함을 알아내기 위하여 구성 요소의 고장 형태와 그 상위 아이템에 대한 영향을 분석하는 기법. 특히 영향의 치명도(致命度)를 중시하는 경우는 FMECA(failure mode effects and criticality analysis)라 한다.
"고전력 변조, 高電力變調, high power modulation",,무선 송신기의 종단 전력 증폭기에서 변조를 행하는 방식. 변조 시 많은 전력을 필요로 하지만 효율이 높고 일그러짐이 비교적 적으므로 대출력 송신기에 사용된다. 변조 회로는 B급 양극 변조 회로가 주로 사용된다.
"고 전력속 밀도, 高電力束密度, high power flux density",,"방송 위성 우주국에서 방사된 신호를 간단한 수신 설비로 제1등급 품질로 수신할 수 있는 전력속 밀도. 방송 위성 우주국에서 발사한 전자파가 지상에 도달했을 때의 전력속 밀도는 도래각 0° 이상 5° 이하인 경우 -148dB(w/m2)이다. 우주에서 지구 쪽으로 보내는 전력속 밀도가 너무 높으면 국제적으로 혼신을 일으키고, 너무 낮으면 수신이 되지 않는 등 문제가 되므로 전파 규칙(RR)에 일정한 허용치를 규정해서 규제하고 있다."
"고전송률 지상파 디엠비, 高轉送率地上波-, Advanced Terrestrial Digital Multimedia Broadcasting, AT-DMB",,"지상파 디지털 멀티미디어방송(T-DMB)의 성능을 역호환성을 유지하면서 개선한 모바일 TV 방식. 동일한 주파수 대역폭으로 T-DMB보다 전송량을 2배 정도 향상시켜 다채널 또는 고품질 방송 서비스가 가능하다. 전송량이 최대 2.3Mbps로 기존의 1.15Mbps보다 2배다. 따라서 다채널 방송을 원할 경우 채널 수를 2배로 증가시킬 수 있고, 고화질 방송을 원할 경우 VGA급으로 향상시킬 수 있다. 저개발 국가의 경우 SD급의 가정용 TV로도 활용할 수 있는 수준이다. 적용 기술은 압축에서 스케일러블 비디오 부호화(SVC: Scalable Video Coding)를, 전송에서는 계층 변조와 고성능 오류 정정 기술인 터보 부호(turbo code)를 적용하고 있다."
"고전압 직류 송전, 高電壓直流送電, High Voltage Direct Current, HVDC",,"교류 전력을 직류로 변환하여 송전하는 기술. 교류 발전기로 만드는 교류 전력을 AC/DC 변환기를 이용, 직류 전력으로 변환하여 배전 대상 지역으로 직류 전력을 전송하고, 다시 DC/AC 변환기를 이용하여 교류 전력으로 변환하여 전력을 공급하는 방식을 말한다. 직류로 전송하기 때문에 교류를 전송할 때보다 전송 장치가 간단하므로 전력 손실이 적고 전송 효율이 높다. 다만 변환기 설치 같은 변환에 필요한 비용이 추가로 필요하다. 따라서 장거리에는 직류 송전 방식이 유리하고, 단거리는 교류 송전 방식이 유리하다."
"고전자 이동도 트랜지스터, 高電子移動度-, High Electron Mobility Transistor, HEMT",,높은 전자 이동도를 특징으로 하는 고속 동작에 적합한 트랜지스터. 슈퍼컴퓨터의 고속 논리 소자나 기억 장치에 사용된다(전자 이동도가 실리콘의 수백 배 정도 빠르다). 갈륨 비소(GaAs) 등의 화합물 반도체를 헤테로 접합(2종류의 다른 반도체 재료의 접합)해서 그 접합면을 전자가 고속 이동하는 성질을 이용한 초고속 트랜지스터이다.
"고정 IP 주소, 固定-住所, static IP address",,인터넷 접속점에 하나의 인터넷(IP) 주소가 고정적으로 할당되는 것. 인터넷 서비스 제공자(ISP)가 가입자에게 자사가 가지고 있는 IP 주소 풀(pool)에서 하나의 IP 주소를 특정 기간 동안 특정 호스트만 사용토록 빌려주는 인터넷 접속 주소를 지칭한다. 이와 반대로 유동 IP 주소(dynamic IP address)에서는 접속시마다 임의의 인터넷 주소가 할당될 수 있다.
"고정 가상 회선, 固定假想回線, Permanent Virtual Circuit, PVC",동의어 : 영구 가상 회선,패킷 교환망이나 ATM 망에서 특정 단말기 간을 고정적으로 접속해서 가상 회선을 설정하는 방식. 고정 가상 회선(PVC)으로 접속된 기기 간에는 항상 데이터를 주고 받을 수 있어 전용 회선으로 연결된 것과 같은 효과가 있다.
"고정 경로 지정, 固定經路指定, fixed routing",,"자료가 전송되기 전에 전달되는 경로가 미리 결정되는 것. 가장 단순한 전략으로서 망 내의 각 송수신 접속구 쌍에 대하여 최적의 경로를 표시하는 테이블을 중앙 제어 접속구에서 작성하여 보관한다. 최초에 한 번 작성된 경로 테이블은 망 구성에 변동이 없는 한 고정되므로, 시시각각으로 변동되는 교통 상황 등의 동적 변수는 경로 설정을 위한 경비 산출에 사용될 수 없는 단점이 있다. 경로 선정 기준으로 사용될 수 있다."
"고정국, 固定局, fixed station",,"고정된 지점 간의 무선 통신 업무를 행하는 무선국. 마이크로웨이브 중계국, 항공 안전 업무를 행하는 항공 고정국 등이 고정국에 속하며 이동국에 비해서 송신 전력이 크고 설비도 대규모인 것이 많다."
"고정 기수점 레지스터, 固定記數點-, fixed-point register",,고정 소수점 표현법을 써서 데이터를 조작하기 위한 레지스터.
"고정 기수 체계, 固定記數體系, fixed radix numeration system",,"최대 무게를 갖는 숫자 위치를 제외한 모든 숫자 위치가 같은 기수를 갖는 기수 체계. 연속되는 숫자 자리의 무게는 단일 기수의 연속적인 정수(整數)의 거듭제곱으로서, 그 하나하나는 같은 계수를 곱하여 얻어진다. 소수(小數)를 표현할 때에는 기수의 음(-)의 정수의 거듭제곱이 사용된다. 고정 기수 표기법(fixed radix notation)과 같은 의미이다."
"고정 기억, 固定記憶, Permanent Memory, PM",,"중앙 제어 장치에 접속된 주기억 장치상의 기억 영역 중 정보를 판독하기만 하고, 쓰기는 못하는 기억 영역. 전자 교환에서는 시스템 프로그램, 고정 데이터 등을 저장하고 이상 동작에 의한 메모리 내용의 파괴를 방지하여 신뢰도를 향상시키는 데 쓰인다."
"고정 기억 장치, 固定記憶裝置, fixed memory, fixed storage",,"기억 내용이 회로 구성상 이미 결정되어 있어 컴퓨터의 조작으로 변경할 수 없거나, 기억 내용의 기록을 고속으로 할 수 없는 기억 장치로, 판독 전용으로 사용되는 것. 보통 정수나 상수 루틴 등을 기억시키는 데 용이하다."
"고정 길이, 固定-, fixed length",,"특정한 저장 장소나 자료가 포함할 수 있는 문자의 개수에 관계되는 숫자. 그 숫자만큼의 문자가 하나의 단위로 사용되며, 프로그램 작성자가 변경할 수 없다. 가변 길이에 대조되는 개념이다."
"고정 길이 단어, 固定-單語, fixed length word",,일정한 수의 문자를 가질 수 있는 단어. 일반적으로 레지스터나 기억 장소 등은 일정한 수의 문자를 처리할 수 있도록 설계된다.
"고정 길이 데이터, 固定-, fixed length data",,데이터의 길이가 모두 일정한 길이로 정해져 있는 것.
"고정 길이 레코드, 固定-, fixed length record",,"글자의 수가 고정된 레코드. 이 제한은 간단하고 빠른 처리를 할 수 있게 하며, 사용하는 장치의 제한으로도 야기된다."
"고정 단어 길이, 固定單語-, fixed word length",,기억 장치의 기본 단어 길이가 일정한 형식.
"고정 등화기, 固定等化器, fixed equalizer",,아날로그 전송 방식의 중계 전송로에서 중계 수가 증가하면 전송 특성의 편차가 누적되어 이들 누적 편차를 적당한 구간에서 모아 보상하기 위하여 등화기를 사용할 때 미리 예상되는 편차의 보상에 사용되는 것. 보상량은 수동으로 설정한다.
"고정 디스크, 固定-, fixed disk",,"하드 디스크 또는 하드 디스크 장치를 가리키는 또 다른 용어. 개인용 컴퓨터(PC)에서 널리 사용되는 하드 디스크는 기억 매체인 금속 원판(platter)이 디스크 장치 속에 디스크를 회전시키는 구동 모터, 판독/기록 헤드 등과 함께 완전히 밀봉되어 있어서, 보통의 환경에서는 노출될 수 없으며 디스크 장치로부터 분리할 수 없는 일체형으로 되어 있기 때문에 이런 하드 디스크를 고정 디스크라고 한다."
"고정란, 固定欄, fixed field",,"각 레코드 내에서 같은 형태의 정보를 포함하는 필드가 같은 순서, 같은 길이로 되어 있는 필드."
"고정 무선 접속, 固定無線接續, Fixed Wireless Access, FWA",,"고정된 가입자의 단말과 망 접속점인 기지국을 무선으로 연결하여 초고속 인터넷 서비스를 제공하는 무선 통신 기술. 주로 건물 외부에 설치되는 가입자 단말과 기지국 사이는 광케이블 같은 유선으로 연결되는 것이 일반적인데, 유선 구간 일부를 광대역 무선 통신으로 대체하여 초고속 인터넷 환경을 제공한다. 최근 이동 통신 기술 발전으로 5G 이동 통신과 비슷한 성능을 제공할 수 있는 고정 무선 접속(FWA) 기술이 대두되었다. 5G에서 사용하는 밀리미터파(mmWave, 28/39/73 GHz 등)로 넓은 대역폭을 확보할 수 있어 초고속 인터넷 서비스를 효율적으로 제공할 수 있다. 밀리미터파 대역의 전파(EHF)는 직진성이 높아 고체 물질을 통과하기 어렵고 경로 손실이 많아 이동성을 확보하기 어려운 특징이 있다. FWA는 고정 단말을 대상으로 하기 때문에 밀리미터파 대역에서 상대적으로 구현이 용이하다. 고정 무선 접속(FWA) 기술은 통신 서비스 기반이 구축이 어려운 지역이나 국가에 고속의 인터넷 서비스를 제공하는 데 활용할 수 있다."
"고정 및 가변 구조, 固定-可變構造, fixed plus variable structure",,"컴퓨터 중앙 처리 장치의 논리적, 물리적 구성이 서로 다른 사용자의 일시적인 요구를 충족시키기 위한 컴퓨터 설계의 한 형태. 통신망에서의 필수 조건이다."
"고정 반향, 固定反響, permanent echo",,지상의 1차 레이더의 설치 위치에 대하여 그 위치가 고정된 목표물로부터 오는 반사 신호.
"고정 부분, 固定部分, fixed portion",,"구분화에서, 논리적으로 항상 기억 장치상에 있는 것과 같이 다루어지는 실행용 프로그램의 부분. 상주 구분과 넘치기 가능한 고정 부분으로 이루어진다."
"고정 분할, 固定分割, fixed partition",,"다중 프로그램 작성을 하기 위해 주기억 장소를 몇 개의 고정된 크기로 분할하는 방법. 사용자의 프로그램은 이중 하나의 영역에 로드된다. 이 방법은 컴퓨터가 처리해야 할 작업의 성격이 잘 파악되어 있으면 기억 장소의 분할을 이에 맞도록 조절하여 기억 장소를 효율적으로 사용할 수 있는 반면, 기억 장소가 낭비될 가능성이 있다."
"고정 블록, 固定-, fixed block",,블록 내에 포함될 수 있는 문자의 수가 컴퓨터의 논리에 따라 고정된 경우.
"고정 블록 전송, 固定-傳送, fixed block transmission",,"일정 길이의 블록 단위로 하는 데이터 전송 방식. 블록 길이보다 긴 전문은 몇 개의 블록으로 분할하여 송신하고, 수신 측에서 관련되는 블록을 조립하여 전문을 복원한다."
"고정 블록 형식, 固定-形式, fixed block format",,각 블록에 있는 단어 수와 문자 수 및 단어의 순서가 일정하게 고정된 수치 제어 테이프의 형식.
"고정 비트율, 固定-率, Constant Bit Rate, CBR",동의어 : 고정 속도 서비스,"비동기 전송 방식(ATM)의 대역 할당 서비스로 사용자가 접속 설정할 때 필요한 대역폭을 지정하여 데이터를 일정하게 전송하는 서비스. 대역폭은 최대 셀 전송률(PCR: Peak Cell Rate)로 한정되며, 대역폭에 따라서는 느린 속도로 전송될 수 있다. 비압축 고정 비디오 전송에도 사용된다."
"고정 소수점 부분, 固定小數點部分, fixed-point part",,"부동 소수점 기수법에서 실수를 나타내는 부분. 부동 소수점 기수법에서는 하나의 수를 고정 소수점 부분(fixed point part)과 지수 부분(exponent)의 2부분으로 나누어 표현한다. 이렇게 표현된 실수를 결정하기 위해서는 고정 소수점 부분을 암시적으로 정해진 기수(radix)를 거듭제곱한 수로 곱한다. 예를 들면, 수 0.0001234를 부동 소수점 기수법으로 표현하면 0.1234-3인데 여기에서 0.1234는 고정 소수점 부분이고 -3은 지수 부분이다. 그러므로 0.0001234＝0.1234×10-3이 된다. 고정 소수점 부분을 가수(假數: mantissa)라고도 한다."
"고정 소수점 수 연산, 固定小數點數演算, fixed-point number operation",,"고정 소수점 2진수의 데이터를 가지고 연산하는 것. 고정 소수점 수는 소수점의 위치가 항상 맨 오른쪽 비트의 오른쪽에 고정되어 있는 것으로 간주한다. 그러므로 소수점의 위치는 프로그램에서 맞추어야 한다. 고정 소수점 2진수는 언제나 반단어(half-word:2바이트), 전단어(full-word:4바이트)로 표현되는 고정 길이의 데이터이다. 이 고정 소수점 수 연산은 10진수 연산에 비해 속도가 빠르고, 반단어를 사용할 수 있어 효율이 높으며, 주기억 장치도 효율적으로 사용할 수 있다는 장점이 있다."
"고정 소수점 표현법, 固定小數點表現法, fixed-point representation system",,①어떤 약속에 따라 일련의 숫자 위치 중에 소수점(radix point)이 암시적으로 고정되어 있는 소수점 표현법. ②하나의 실수가 단 하나의 숫자열로 표현되고 그 수의 값이 숫자들의 위치에 따라 결정되는 표현법. 소수(小數)인 경우에 소수점의 위치는 사전에 결정된 위치에 고정된다. 가변 소수점 표시법(variable-point representation system)과 대칭되는 용어이다.
"고정 압력계, 固定壓力計, Bourdon tube pressure gauge",,부르동(Bourdon)관을 이용한 가스압 측정 압력계. 가스 영구 봉입 방식을 적용하는 시외 및 반송 케이블의 가스 구간 끝에 설치하여 가스압을 측정하거나 감시하는 데 쓰인다.
"고정 업무, 固定業務, fixed service",,"일정하게 고정된 지점 사이에서만 무선 통신을 하는 업무. 단, ‘항공 고정 업무’에 대해서는 따로 정의한다."
"고정 연결 팩 영역, 固定連結-領域, fixed link pack area",,"데이터 처리 시스템에 등록되는 모듈을 실기억 영역에 상주시켜 쓰기 위한 영역. 감시자 호출 명령어(SVC) 루틴, 표준 접근법의 루틴, 입출력 오류 회복 루틴, 기타 재입력이 가능한 루틴군 중에서 실기억 영역에 상주시키는 편이 시스템의 효율을 높일 수 있다고 생각되는 것을 시스템 관리자가 선택하여 이 영역에 놓는다."
"고정 영역, 固定領域, fixed area",,"디스크에서 데이터 파일이나 프로그램이 저장, 보호되어 있는 부분."
"고정 영역 변환, 固定領域變換, prefixing",,복수의 중앙 처리 장치(CPU)가 주기억 장치를 공유하는 시스템에서 실주소상의 고정 영역을 CPU마다 서로 다른 절대 주소상의 영역으로 할당시키는 변환.
"고정 위성 업무, 固定衛星業務, Fixed Satellite Service, FSS",,"국제 전기 통신 협약 부속의 전파 규칙(RR)에서 규정한 고정 위성 업무. 그 내용은 다음과 같다. ㉠특정한 고정 지점에 있는 지구국 상호 간에 위성을 사용하여 행하는 전파 통신 업무. ㉡특정한 고정 지점에 있는 지구국과 고정 위성 업무 이외의 업무(이동 위성 업무, 방송 위성 업무 등)에 사용되는 위성을 연결하여 행하는 전파 통신 업무."
"고정 위치 주소법, 固定位置住所法, fixed position addressing",,"자기 디스크, 원통(drum) 등의 기억 장소에서와 같은 방식으로 정보 검색을 테이프에서 허용하는 방식."
"고정 음영, 固定陰影, constant shading",,3차원 컴퓨터 그래픽스에서 다각형을 표시할 때 같은 색으로 각 다각형의 면을 모두 칠하는 방법. ‘flat shading’이라고도 한다. 인접한 다각형에서 면의 밝기가 급격히 변화하기 때문에 그 밝기 변화가 더욱 두드러지게 나타나서 인접된 다각형 면끼리 실제보다 더 큰 곡면을 이루고 있다.
"고정 이득 증폭반, 固定利得增幅盤, fixed gain amplifier panel",,"이득 주파수 특성이 일정한 부궤한 증폭기. 단국, 감시국 중계 장치 및 변환 장치에서 사용된다. 이 증폭반은 이들 장치 내의 등화기, 3권 변성기 코일과 필터, 변조기 등에서 생기는 일정한 손실을 보상한다."
"고정 점대점 통신, 固定點對點通信, Fixed Point-To-Point Communication, PTP",,"서로 떨어져 있는 두 고정된 위치에서 무선 링크를 이용하여 정보를 주고받는 통신 방식. 고층 건물 사이를 무선으로 연결해 유선망을 설치한 것과 같은 효과를 볼 수 있는 무선 인프라로, 전송 거리 약 2㎞ 안팎 구간의 경우 유선 네트워크 구축에 비해 시공이 간단해 광케이블 미설치 지역의 인터넷망 구축, CCTV 무선 시스템 관제 따위에 활용할 수 있다."
"고정 주기 동작, 固定週期動作, fixed-cycle operation",,규칙적인 시간의 실행 주기가 정해진 횟수로 끝나는 동작.
"고정 주파수 송신기, 固定周波數送信機, fixed-frequency transmitter",,"단일 고정 반송 주파수로 동작하는 무선 송신기. 방송국의 송신 주파수(KBS 89.1MHz, MBC 91.9MHz 등)와 같이 계속 고정된 주파수로 운용하는 송신기이다."
"고정 채널 할당, 固定-割當, Fixed Channel Assignment, FCA",,"가변 채널 할당 기법 중의 하나로, 기지국이 단말기에 채널을 할당하는 방법. 대부분의 셀룰러 시스템에서 적용한다."
"고정 할당 다원 접속, 固定割當多元接續, Fixed Preassigned Multiple Access, FPMA",동의어 : 고정 할당 다중 접속,위성 통신에서 사용되는 사전 할당 다원 접속(PAMA) 방식의 하나. 각 지구국에 대한 위성 회선이 영구적으로 할당되어 있어서 회선 구성이 고정되어 있는 경우의 다원 접속 방식이다. 이 방식은 회선 수가 많은 구간에서 사용된다.
"고정 헤드 디스크, 固定-, Fixed Head Disk, FHD",,자기 드럼이나 자기 디스크의 각 트랙에 하나씩의 고정된 판독/기록 헤드가 장착된 디스크 장치. 자기 헤드와 트랙이 1:1로 대응하므로 트랙을 바꾸기 위해 헤드를 움직일 필요가 없어 접근 시간이 매우 빠르나 가격이 비싸다.
"고정 형식 메시지, 固定形式-, fixed format message",,"이기종 단말 간에 송수신 시, 전송 제어 문자가 삽입되거나 삭제되는 메시지. 발신 단말에서는 전송 제어 문자가 삽입되어 전송되고 수신 단말에서는 전송 제어 문자가 삭제된다. 고정 형식 메시지는 다른 특성을 갖는 단말기 사이에 사용되며, 가변 형식 메시지와 대비된다."
"고정 회선 서비스, 固定回線-, permanent circuit service",,"통신 설정의 구체적인 특성을 식별하기 위한 속성값의 한 가지. 종합 정보 통신망(ISDN)이 제공하는 다양한 서비스를 체계적으로 분류, 각각의 특징을 규정하고 구별하기 위하여 정의된 서비스 속성 중의 하나인 통신 설정(establishment of communication)의 구체적인 특성을 식별하기 위한 속성값에는 요구 시 서비스, 예약 회선 서비스, 고정 회선 서비스가 있다. 고정 회선 서비스는 고객이 운용 메시지 또는 관리 메시지로 요구를 하면 그 메시지에 따라서 통신로가 설정되는 서비스이다. 통신로의 해제도 설정의 경우와 비슷한 방법으로 한다."
